ID;NDVI;ID_INCENDIO
501;0.681030518;2001090059
502;0.690264664;2001090060
503;0.690264664;2001090061
504;0.681030518;2001090063
505;0.690264664;2001090066
506;0.690264664;2001090067
507;0.690264664;2001090068
508;0.690264664;2001090069
509;0.690264664;2001090073
510;0.690264664;2001090075
511;0.756498989;2001090077
512;0.756498989;2001090078
513;0.756498989;2001090080
514;0.756498989;2001090081
515;0.756498989;2001090082
516;0.756498989;2001090083
517;0.712176026;2001090084
518;0.756498989;2001090085
519;0.756498989;2001090086
520;0.756498989;2001090088
521;0.756498989;2001090089
522;0.366712909;2001090091
523;0.744204997;2001090092
524;0.628600535;2001090095
525;0.732678287;2001090096
526;0.675553896;2001090097
527;0.299444795;2001090098
528;0.511658953;2001090099
529;0.687693694;2001090100
530;0.337987745;2001090102
531;0.359561511;2001090103
532;0.357311243;2001090105
533;0.417384355;2001090106
534;0.733779239;2001090109
535;0.266993397;2001090110
536;0.375480607;2001090111
537;0.304944973;2001090112
538;0.426254848;2001090113
539;0.417645211;2001090116
540;0.443286556;2001090117
541;0.289785544;2001090122
542;0.711235693;2001090123
543;0.32237787;2001090125
544;0.582453421;2001090126
545;0.384107377;2001090127
546;0.391692861;2001090128
547;0.500322665;2001090131
548;0.554942058;2001090134
549;0.68769072;2001090135
550;0.68769072;2001090137
551;0.565353123;2001090138
552;0.648137359;2001090139
553;0.538279358;2001090141
554;0.648137359;2001090142
555;0.681375431;2001090144
556;0.648137359;2001090145
557;0.425508269;2001090147
558;0.523601844;2001090149
559;0.59085348;2001090151
560;0.554769244;2001090152
561;0.523601844;2001090153
562;0.648137359;2001090154
563;0.734327603;2001090155
564;0.408925521;2001090157
565;0.508907555;2001090159
566;0.376291493;2001090160
567;0.734327603;2001090161
568;0.511792326;2001090163
569;0.528284593;2001090168
570;0.466786556;2001090169
571;0.465406187;2001090170
572;0.557859488;2001090174
573;0.494544914;2001090175
574;0.494544914;2001090176
575;0.544211481;2001090177
576;0.712917549;2001090178
577;0.393556692;2001090181
578;0.445677632;2001090182
579;0.601191434;2001090183
580;0.712917549;2001090185
581;0.557859488;2001090186
582;0.677632005;2001090187
583;0.558968293;2001090189
584;0.56714533;2001090194
585;0.186572219;2001090198
586;0.416599703;2001090199
587;0.587278882;2001090200
588;0.602481142;2001090201
589;0.40540464;2001090202
590;0.492555443;2001090203
591;0.68103956;2001090209
592;0.454598037;2001090210
593;0.454598037;2001090211
594;0.52690345;2001090212
595;0.480764723;2001090216
596;0.694196431;2001090217
597;0.694196431;2001090219
598;0.646918858;2001090222
599;0.646918858;2001090223
600;0.458308864;2001090224
601;0.467723498;2001090226
602;0.646918858;2001090229
603;0.60635229;2001090230
604;0.646918858;2001090231
605;0.646918858;2001090233
606;0.654052766;2001090234
607;0.654052766;2001090236
608;0.646918858;2001090237
609;0.646918858;2001090238
610;0.630334325;2001090239
611;0.646918858;2001090241
612;0.646918858;2001090244
613;0.648745033;2001090247
614;0.648745033;2001090249
615;0.638739084;2001090250
616;0.648745033;2001090251
617;0.648745033;2001090252
618;0.459799227;2001090254
619;0.441242177;2001090255
620;0.489034206;2001090256
621;0.47996395;2001100003
622;0.371224866;2001100004
623;0.62458376;2001100005
624;0.464603153;2001100006
625;0.499640809;2001100007
626;0.47659423;2001100008
627;0.356669839;2001100009
628;0.291497204;2001100010
629;0.589108983;2001100011
630;0.419977097;2001100012
631;0.564843308;2001100013
632;0.448995181;2001100014
633;0.528652766;2001100015
634;0.596554551;2001100016
635;0.454629149;2001100017
636;0.575608328;2001100018
637;0.444670256;2001100019
638;0.463435812;2001100020
639;0.55967323;2001100024
640;0.57886163;2001100029
641;0.528271684;2001100032
642;-0.3;2001100034
643;0.564090541;2001100036
644;0.544489233;2001100037
645;0.520188816;2001100038
646;0.559994289;2001100039
647;0.54385586;2001100040
648;0.570795836;2001100041
649;0.693413682;2001100042
650;0.602864545;2001100043
651;0.506182153;2001100047
652;0.563161808;2001100048
653;0.545509042;2001100050
654;0.491488043;2001100051
655;0.592955384;2001100053
656;0.551516716;2001100054
657;0.55093724;2001100055
658;0.516506306;2001100056
659;0.693413682;2001100057
660;0.522866449;2001100063
661;0.604691731;2001100065
662;0.487337894;2001100067
663;0.575331172;2001100068
664;0.570606008;2001100074
665;0.455036764;2001100078
666;0.603447531;2001100082
667;0.47541975;2001100083
668;0.358519512;2001100086
669;0.327608031;2001100089
670;0.272744914;2001100090
671;0.415851755;2001100091
672;0.415483819;2001100094
673;0.38321743;2001100098
674;0.400532778;2001100101
675;0.491327662;2001100102
676;0.405435812;2001100103
677;0.455036764;2001100106
678;0.406997561;2001100113
679;0.381571981;2001100114
680;0.338249197;2001100115
681;0.402681797;2001100116
682;0.349359369;2001100117
683;0.483810708;2001100118
684;0.421032838;2001100119
685;0.333116716;2001100123
686;0.512812374;2001100124
687;0.417061273;2001100125
688;0.414559548;2001100126
689;0.352031886;2001100129
690;0.338249197;2001100130
691;0.349359369;2001100132
692;0.461893992;2001100134
693;0.411325758;2001100137
694;0.361391255;2001100138
695;0.370321535;2001100140
696;0.396532421;2001100141
697;0.405264188;2001100142
698;0.405264188;2001100143
699;0.396840393;2001100144
700;0.296895836;2001100151
701;0.294580666;2001100154
702;0.311672933;2001100155
703;0.283410232;2001100157
704;0.334264188;2001100159
705;0.292138727;2001100162
706;0.314925402;2001100163
707;0.306270851;2001100165
708;0.392497799;2001100166
709;0.306270851;2001100168
710;0.344120642;2001100169
711;0.368165973;2001100170
712;0.338090482;2001100171
713;0.301980845;2001100172
714;0.351396669;2001100173
715;0.246559726;2001100174
716;0.358503391;2001100177
717;0.337157466;2001100184
718;0.364121178;2001100194
719;0.514089887;2001100195
720;0.266541582;2001100197
721;0.346385723;2001100198
722;0.255523676;2001100199
723;0.33725116;2001100200
724;0.438791374;2001100201
725;0.560320048;2001100202
726;0.367901249;2001100204
727;0.264569958;2001100206
728;0.423974777;2001100207
729;0.55967323;2001100209
730;0.427294765;2001100210
731;0.448758953;2001100214
732;0.31148019;2001100217
733;0.386913682;2001100218
734;0.41481398;2001100219
735;0.269658239;2001100221
736;0.366115289;2001100222
737;0.296564604;2001100223
738;0.473354372;2001100228
739;0.39108483;2001100234
740;0.46745818;2001100236
741;0.48533028;2001100239
742;0.257567043;2001100241
743;0.280224866;2001100243
744;0.355338965;2001100245
745;0.442871743;2001100248
746;0.425691791;2001100249
747;0.322890601;2001100252
748;0.25093486;2001100253
749;0.248462106;2001100255
750;0.457093873;2001100256
751;0.265839857;2001100257
752;0.35874765;2001100258
753;0.352964426;2001100259
754;0.347329328;2001100260
755;0.271270256;2001100261
756;0.346924688;2001100262
757;0.322149732;2001100263
758;0.266404164;2001100266
759;0.021528198;2001100270
760;0.480875015;2001100272
761;0.338324926;2001100273
762;0.321982153;2001100275
763;0.278982332;2001100276
764;0.344099822;2001100289
765;0.268233016;2001100292
766;0.332573111;2001100304
767;0.290677751;2001100305
768;0.367102796;2001100308
769;0.293264128;2001100309
770;0.111686496;2001100310
771;0.315429506;2001100312
772;0.430106722;2001100315
773;0.354113623;2001100317
774;0.354113623;2001100319
775;0.381621535;2001100320
776;0.344099822;2001100324
777;0.362385842;2001100330
778;0.478859429;2001100331
779;0.349597026;2001100343
780;0.334583998;2001100347
781;0.295450268;2001100348
782;0.294893813;2001100349
783;0.311523974;2001100350
784;0.295450268;2001100351
785;0.520120048;2001100352
786;0.315764247;2001100353
787;0.519703034;2001100354
788;0.530423141;2001100355
789;0.495913504;2001100356
790;0.551468293;2001100357
791;0.335654848;2001100360
792;0.30432088;2001100362
793;0.355847591;2001100363
794;0.361711243;2001100364
795;0.411306127;2001100365
796;0.210458596;2001100368
797;0.575998453;2001100370
798;0.461477989;2001100373
799;0.54623373;2001100377
800;0.559949197;2001100378
801;0.37155925;2001100379
802;0.379860262;2001100380
803;0.50331743;2001100382
804;0.24878257;2001100383
805;0.556139441;2001100387
806;0.378328257;2001100389
807;0.338816121;2001100391
808;0.348973468;2001100394
809;0.377487269;2001100395
810;0.335072992;2001100398
811;0.344559905;2001100405
812;0.531569304;2001100406
813;0.393593992;2001100408
814;0.363626948;2001100409
815;0.444059964;2001100410
816;0.396840393;2001100411
817;0.405264188;2001100412
818;0.259324033;2001100414
819;0.459033314;2001100415
820;0.516718501;2001100421
821;0.497836466;2001100422
822;0.343181916;2001100425
823;0.308767936;2001100426
824;0.387045033;2001100429
825;0.565112076;2001100430
826;0.332199048;2001100433
827;0.498540214;2001100434
828;0.264740571;2001100439
829;0.252595241;2001100440
830;0.229685663;2001100442
831;0.288267995;2001100444
832;0.431550268;2001100447
833;0.256710054;2001100448
834;0.300472338;2001100450
835;0.296233135;2001100451
836;0.271201844;2001100452
837;0.285761214;2001100453
838;0.284128435;2001100454
839;0.515366032;2001100461
840;0.268773587;2001100465
841;0.321865913;2001100467
842;0.538562344;2001100470
843;0.392832124;2001100471
844;0.366472159;2001100472
845;0.508842832;2001100474
846;0.301461927;2001100478
847;0.327177692;2001100479
848;0.317603272;2001100480
849;0.390218084;2001100484
850;0.25953956;2001100485
851;0.288114991;2001100487
852;0.503060202;2001100490
853;0.244824509;2001100495
854;0.27881856;2001100500
855;0.248922546;2001100501
856;0.243040095;2001100502
857;0.586226591;2001100503
858;0.476821594;2001100505
859;0.488898037;2001100506
860;0.364981202;2001100508
861;0.315378644;2001100510
862;0.352584295;2001100514
863;0.352584295;2001100515
864;0.581561511;2001100519
865;0.313828138;2001100520
866;0.470898691;2001100524
867;0.383229149;2001100527
868;0.547221892;2001100529
869;0.484356157;2001100533
870;0.261062998;2001100534
871;0.248194527;2001100535
872;0.25953956;2001100540
873;0.344351457;2001100542
874;0.450179417;2001100543
875;0.433487745;2001100545
876;0.397301428;2001100546
877;0.340983641;2001100549
878;0.35698602;2001100550
879;0.391708507;2001100552
880;0.364511422;2001100553
881;0.391127722;2001100555
882;0.293527246;2001100556
883;0.230777632;2001100558
884;0.277331945;2001100559
885;0.441403748;2001100561
886;0.433542177;2001100562
887;0.536133908;2001100564
888;0.252538311;2001100567
889;0.377487269;2001100568
890;0.393236883;2001100569
891;0.415574598;2001100570
892;0.422176562;2001100571
893;0.51767204;2001100572
894;0.292301963;2001100588
895;0.419503034;2001100590
896;0.404611422;2001100597
897;0.481062403;2001100599
898;0.547592029;2001100600
899;-0.3;2001100601
900;0.471420642;2001100608
901;0.492403569;2001100609
902;0.440838489;2001100611
903;0.408333611;2001100616
904;0.421783819;2001100617
905;0.500524628;2001100618
906;0.50597674;2001100619
907;0.379290779;2001100621
908;0.239476383;2001100623
909;0.253240452;2001100624
910;0.537978882;2001100631
911;0.349230815;2001100635
912;0.388299405;2001100637
913;0.499585782;2001100638
914;0.59062677;2001100639
915;0.281856573;2001100640
916;0.468639976;2001100643
917;0.42324652;2001100647
918;0.539586853;2001100648
919;0.488953361;2001100652
920;0.423831707;2001100654
921;0.391039798;2001100658
922;0.387550625;2001100659
923;0.386070553;2001100660
924;0.481188221;2001100663
925;0.360880547;2001100664
926;0.352252231;2001100669
927;0.325483879;2001100673
928;0.354962046;2001100674
929;0.33993373;2001100675
930;0.381121059;2001100676
931;0.449372992;2001100679
932;0.235505354;2001100680
933;0.460034979;2001100683
934;0.354113623;2001100684
935;0.510888102;2001100689
936;0.492416419;2001100694
937;0.49210113;2001100695
938;0.547718977;2001100696
939;0.371497383;2001100698
940;0.353695419;2001100699
941;0.43648608;2001100701
942;0.493368352;2001100703
943;0.303701249;2001100704
944;0.517817906;2001100705
945;0.310456038;2001100708
946;0.418816835;2001100710
947;0.410486675;2001100716
948;0.410822249;2001100717
949;0.535840393;2001100718
950;0.407806544;2001100719
951;0.439221178;2001100723
952;0.332819036;2001100735
953;0.543016716;2001100746
954;0.380858775;2001100759
955;0.288074479;2001100760
956;0.608322844;2001100780
957;0.540030874;2001100781
958;0.517197501;2001100782
959;0.553370018;2001100783
960;0.618983522;2001100784
961;0.589034503;2001100785
962;0.576996371;2001100788
963;0.501051695;2001100790
964;0.449061035;2001100792
965;0.499348602;2001100793
966;0.523049613;2001100794
967;0.660655681;2001100795
968;0.488055384;2001100798
969;0.440002023;2001100799
970;0.477465318;2001100800
971;0.49860238;2001100801
972;0.484350446;2001100802
973;0.498694706;2001100804
974;0.510485187;2001100806
975;0.503502082;2001100808
976;0.469142832;2001100809
977;0.469389054;2001100810
978;0.489997323;2001100811
979;0.67468721;2001110001
980;0.6936279;2001110002
981;0.606346104;2001110003
982;0.558672695;2001110005
983;0.105631172;2001110006
984;0.119169958;2001110007
985;0.493525521;2001110010
986;0.390764604;2001110011
987;0.594970137;2001110014
988;0.390116359;2001110018
989;0.267329506;2001110019
990;0.394988162;2001110020
991;0.69896978;2001110024
992;0.382370137;2001110025
993;0.075490958;2001110029
994;0.419216657;2001110035
995;0.263975074;2001110036
996;0.265022487;2001110038
997;0.263975074;2001110044
998;0.274136169;2001110045
999;0.168064902;2001110048
1001;-0.027523855;2001110051
1002;0.051115645;2001110052
1003;0.201511957;2001110053
1004;0.106276205;2001110056
1005;0.259033611;2001110062
1006;0.259033611;2001110064
1007;0.270838073;2001110069
1008;0.312096907;2001110070
1009;0.346118977;2001110073
1010;0.276554551;2001110076
1011;0.41170113;2001110077
1012;0.284990184;2001110078
1013;0.451022308;2001110079
1014;0.289342296;2001110086
1015;0.256287864;2001110087
1016;0.360445568;2001110091
1017;0.446645211;2001110097
1018;0.291586675;2001110099
1019;0.419594468;2001110101
1020;0.591179417;2001110108
1021;0.535881678;2001120003
1022;0.588081202;2001120009
1023;0.352786853;2001120016
1024;0.413794289;2001120022
1025;0.474065318;2001120023
1026;0.465414515;2001120028
1027;0.357101666;2001120036
1028;0.443980726;2001120037
1029;0.315595717;2001120047
1030;0.355269542;2001120050
1031;0.370117014;2001120053
1032;0.370699167;2001120055
1033;0.353436764;2001120058
1034;0.378841939;2001120060
1035;0.387272516;2001120061
1036;0.542781797;2001120066
1037;0.416526294;2001120074
1038;0.383140631;2001120078
1039;0.30052677;2001120081
1040;0.389587448;2001120083
1041;0.296734265;2001120086
1042;0.366650565;2001120089
1043;0.354039738;2001120091
1044;0.39736627;2001120100
1045;0.347481499;2001120101
1046;0.355377275;2001120102
1047;0.369064485;2001120103
1048;0.361334087;2001120104
1049;0.333460143;2001120107
1050;0.334886615;2001120111
1051;0.370664902;2001120114
1052;0.370664902;2001120115
1053;0.22713373;2001130004
1054;0.197767162;2001130005
1055;0.252163058;2001130006
1056;0.328791791;2001130007
1057;0.337444914;2001130008
1058;0.560132362;2001130009
1059;0.246109042;2001130010
1060;0.377567698;2001130012
1061;0.248678763;2001130013
1062;0.248678763;2001130014
1063;0.343116835;2001130015
1064;0.343116835;2001130016
1065;0.243233611;2001130017
1066;0.387235812;2001130018
1067;0.243233611;2001130019
1068;0.317749911;2001130020
1069;0.248678763;2001130021
