ID;cota;t_max;t_min;prec;vel_media;racha;ID_INCENDIO
78854;680;10.38;-0.4;0.32;4.22;11.74;2015100077
78855;415;13.675;4.55;0.25;2.275;10.35;2015100080
78856;415;13.26;4.24;0.2;2.16;10.5;2015100083
78857;1960;0.96;-4.9;0;5.98;19.925;2015100090
78858;415;14.64;6.2;0.02;2.78;12.56;2015100094
78859;269;17.26;2.98;0;2.85;9.72;2015100104
78860;680;12.78;1.86;0;3.16;11;2015100105
78861;680;15.48;5.34;0;2.68;9.66;2015100113
78862;415;17.975;7.7;0;2.275;9.575;2015100116
78863;313;20.08;8.32;0;2.54;9.44;2015100121
78864;680;15.78;4.68;0;3.78;12.66;2015100124
78865;415;17.8;5.6;0;1.833333333;7.866666667;2015100125
78866;269;19.24;6.28;0;2.66;9.96;2015100126
78867;680;15.78;4.68;0;3.78;12.66;2015100130
78868;415;18.2;4.166666667;0;1.466666667;7.966666667;2015100135
78869;503;18.64;4.94;0;1.4;6.46;2015100139
78870;1960;9.78;-0.34;0;5.7;14.96;2015100140
78871;394;12.48;4.5;0;2.12;6.28;2015100141
78872;680;19.46;-1.52;0;2.94;10.62;2015100146
78873;394;21.22;3.78;0;1.68;6.18;2015100148
78874;1960;12.44;2.7;0;3;9;2015100152
78875;415;23.06;6.34;0;1.34;7.18;2015100158
78900;415;22.94;9.66;0;2.78;10.5;2015100235
78901;415;25.68;10.88;0;2.72;10.72;2015100236
78902;1960;14.72;4.3;0;2.78;8.48;2015100242
78903;680;19.52;3.48;0.08;2.94;9.68;2015100266
78904;394;23.38;11.08;0;2.46;8.56;2015100269
78906;1960;4.92;-3.28;0;4.38;12.18;2015100273
78907;1960;14.84;4.68;0;2.88;8.76;2015100274
78908;444;26.24;9.48;0.08;1.9;8;2015100275
78909;313;29.94;13.38;0.04;2.68;10.44;2015100278
78910;1960;21.08;10.86;0;6.76;19.54;2015100283
78911;394;32.9;15.66;0;2.34;9.62;2015100286
78912;313;32.46;14.72;0;3.04;10.72;2015100287
78913;680;26.24;9.24;0;4.4;13.16;2015100288
78914;394;27.4;12.84;0;3.3;9.5;2015100295
78915;313;27;13.14;0;3.94;13.56;2015100299
78916;415;25.63333333;13.43333333;0;3.233333333;11.96666667;2015100300
78917;415;27.2;12.43333333;0;1.5;8.966666667;2015100307
78918;313;27.26;12.8;0;3.46;12.72;2015100310
78919;269;26.98;11.78;0;2.98;10.56;2015100311
78921;680;24.08;8.52;0;5.4;14.5;2015100313
78922;269;31.02;13.04;0;2.46;9.4;2015100315
78923;394;29.98;14;0;2.38;9.56;2015100316
78924;415;30.375;15.25;0.36;1.9;9.94;2015100319
78925;415;30.375;15.25;0.36;1.9;9.94;2015100320
78947;503;35.8;19.24;0;1.82;8.22;2015100368
78949;503;37.72;21.52;0;2.5;8.9;2015100373
78950;415;38.5;21.9;0;1.6;9.433333333;2015100375
78951;394;37.28;20.56;0;2.56;9.5;2015100378
78952;415;38.1;20.7;0;1.7;7.5;2015100381
78954;680;37.22;14.8;0;2.3;10;2015100383
78955;1960;24.98;13.84;0;3.9;12.56;2015100384
78956;1960;25.38;14.86;0.04;4.12;12.94;2015100386
78957;680;37.06;15.32;0.08;2.54;9.96;2015100388
78958;444;36.7;18.48;0;2.38;9.5;2015100389
78959;394;38.54;21.66;nan;2.94;10.3;2015100392
78960;394;38.54;21.66;nan;2.94;10.3;2015100393
78961;680;37.06;15.32;0.08;2.54;9.96;2015100395
78962;415;37.18;22.1;0.02;1.68;7.38;2015100397
78963;415;36.48;21.72;0.02;1.9;7.5;2015100399
78964;680;32.76;13.82;0;3.66;11.72;2015100407
78965;415;35.95;21.15;0;2.46;11.325;2015100408
78966;1960;22.56;11.22;0;4.28;11.82;2015100409
78967;680;32.76;13.82;0;3.66;11.72;2015100411
78968;680;33.26;14.16;0;3.48;11.5;2015100415
78969;680;31.92;15.38;0;3.22;11.6;2015100420
78970;1960;21.52;11.42;0.84;4.26;14.32;2015100424
78971;1960;20.8;10.78;0.84;4.04;14.32;2015100425
78972;1960;20.8;10.78;0.84;4.04;14.32;2015100428
79000;415;37.3;22.8;0;2.05;7.8;2015100474
79001;444;27.66;14.04;0.04;2.78;8.96;2015100479
79002;415;nan;nan;0;nan;nan;2015100483
79003;313;35.68;18.42;0.04;2.62;9.4;2015100484
79004;1960;21.88;13.26;0.64;5.22;16.44;2015100485
79005;415;nan;nan;0;nan;nan;2015100492
79006;415;nan;nan;0;nan;nan;2015100493
79007;1960;18.04;8.74;0.64;4.66;14.85;2015100496
79008;415;nan;nan;0;nan;nan;2015100497
79009;503;28.12;15.66;0;1.66;8.34;2015100500
79010;1960;15.08;6.38;1.68;2.06;9.22;2015100504
79011;394;29.92;16.2;0;2.28;10.44;2015100505
79012;503;29.5;17.42;0;2.48;10.52;2015100507
79013;1960;16.2;7.7;1.2;7.04;18.38;2015100508
79014;394;28.4;16.1;0.08;3.86;11.04;2015100509
79016;680;34.72;12.94;nan;3.06;11.32;2015100515
79017;269;22.92;12.4;4.92;1.66;7.4;2015100517
79018;313;31.54;15.1;0;2.04;10.28;2015100521
79019;269;20.8;10.12;0;1.44;5.48;2015100523
79020;394;29.7;14.56;nan;1.94;8.48;2015100524
79021;503;29.04;15.52;0.5;1.4;7.96;2015100525
79022;269;27.06;12.74;4.12;1.78;9.5;2015100528
79023;503;22.48;12.18;1;nan;nan;2015100529
79024;394;22.56;12.32;2.16;1.88;7.34;2015100530
79050;19;34.92;23.92;0;4.08;11.82;2015110076
79051;186;30.36;20.4;0;3.62;11.18;2015110085
79052;27;35.34;17.52;0;2.66;10.12;2015110086
79053;186;25.48;16.74;0.94;4.36;12.76;2015110095
79054;27;30.78;14.9;0.12;2.28;9.94;2015110105
79055;27;20.92;4.94;0.04;1.96;8.04;2015110114
79057;1131;8.26;-1.92;0.48;5.5;16.9;2015120003
79058;1131;9.9;1.66;0.92;10.3;26.94;2015120005
79059;1220;7.68;0.92;0.2;nan;nan;2015120006
79061;1131;19.4;7.16;0.32;4.52;14.28;2015120020
79062;111;26.82;12.5;0;2.1;7.88;2015120023
79063;43;28.52;16.4;0;2.56;9.98;2015120025
79064;1131;26.18;10;3.24;3.06;12.06;2015120034
79065;1131;32.2;19.04;0;4.56;12.44;2015120048
79066;1131;32.2;19.04;0;4.56;12.44;2015120049
79067;466;34.26;18.46;0;2.28;9.04;2015120053
79068;50;34.8;22.12;0.24;3.62;10.78;2015120066
79069;1220;27.5;16.26666667;0.166666667;nan;nan;2015120074
79071;50;33.4;20.88;2.88;2.86;10.22;2015120080
79072;690;13.08;-4.12;0;1.38;6.5;2015130002
79073;486;13.86;-4.18;nan;nan;nan;2015130003
79074;917;14.34;5.2;0;1.52;5.38;2015130006
79075;917;12.6;4.22;2.48;2.06;9.36;2015130010
79094;862;29.5;17.28;0;nan;nan;2015130115
79095;372;35.28;19.14;0.04;2.66;10.56;2015130116
79096;690;31.6;13.96;0;3.88;11.5;2015130119
79098;690;22.46;11.26;5;3.5;12.32;2015130144
79099;486;33.1;14;nan;nan;nan;2015130155
79100;690;31.78;13.46;0;2.34;10.94;2015130158
79102;917;30.52;17.24;0;2.34;10;2015130172
79103;662;34.42;16.9;0.12;2.22;10.84;2015130173
79107;486;38.125;18.025;nan;nan;nan;2015130199
79108;486;38.125;18.025;nan;nan;nan;2015130201
79109;917;37.02;23.2;0;3.24;10.86;2015130207
79110;628;38.6;21.76;0;2;7.56;2015130211
79111;917;36.28;22.08;0;2;8.18;2015130216
79113;691;nan;nan;0;1.52;8.94;2015130237
79114;447;37.48;19.76;0;3.12;9.9;2015130250
79115;486;38.1;18.68;nan;1.46;8.42;2015130266
79116;486;38.1;18.68;nan;1.46;8.42;2015130267
79117;372;37.42;16.88;0;2.94;9.8;2015130270
79118;691;nan;nan;0;1.64;9.18;2015130285
79119;486;30.375;18.175;nan;2.4;10.75;2015130296
79120;628;31.46;16.24;0;2.1;7.68;2015130307
79121;917;nan;nan;3.766666667;1.65;10.3;2015130324
79142;550;32.44;15.28;0;1.62;7.66;2015140049
79143;551;39.46;20.4;0;3.06;10.08;2015140053
79144;551;40.02;20.26;0;2.5;10.18;2015140063
79145;551;36.575;20.05;0;3.2;11.825;2015140072
79146;551;37.4;20.525;0;3.475;11.975;2015140073
79147;90;39.66;20.64;0;3.4;10.8;2015140076
79148;750;35.46;20.36;0;3.12;10.9;2015140078
79149;750;36.3;21;0;3.5;12.72;2015140082
79150;551;36.4;21.25;0;3.05;8.85;2015140091
79151;90;39.12;21.28;0;2.98;10.24;2015140094
79152;90;35.58;19.16;0;2.72;10.12;2015140100
79153;750;35.06;19.4;0;2.76;10.6;2015140108
79154;90;32.26;20.18;0;3.28;11.44;2015140111
79155;551;30.36;12.76;0;2.22;7.94;2015140115
79156;90;33.48;15.24;0;2.12;7.54;2015140116
79157;273;31.48;15.42;0.12;1;8.44;2015140121
79158;50;13.9;8.74;0.36;5.1;10.94;2015150014
79159;98;13.54;6.24;nan;3.5;11.62;2015150015
79160;230;11.38;6.82;0.4;6.78;15.44;2015150016
79161;98;13.54;6.24;nan;3.5;11.62;2015150017
79162;230;11.12;5.96;0.6;7.16;16.5;2015150018
79163;230;12.84;7.12;0.2;6.92;17.88;2015150029
79164;98;15.38;5.34;nan;3.44;11.12;2015150030
79165;98;15.38;5.34;nan;3.44;11.12;2015150032
79166;230;13.36;7.62;0.2;7.82;22.22;2015150035
79192;58;19.8;13.02;0;3.18;9.34;2015150107
79193;58;19.8;13.02;0;3.18;9.34;2015150108
79194;50;18.36;12.06;0.18;5.66;12.16;2015150109
79195;58;20.74;13.62;nan;4.08;11.94;2015150112
79196;58;20.74;13.62;nan;4.08;11.94;2015150113
79197;240;20.62;10.5;0;1.12;8.5;2015150114
79198;58;17.9;13.1;0;5.68;14.18;2015150129
79199;58;17.9;13.1;0;5.68;14.18;2015150130
79200;98;21;12;nan;4.84;12.4;2015150138
79201;58;20.1;13.8;0.66;2.9;10.18;2015150148
79202;98;21.92;13.04;nan;3.34;11.18;2015150151
79203;50;17.58;12.8;0;7.78;14.4;2015150155
79204;240;27.22;14.16;0;1.18;8.18;2015150163
79205;98;24.58;14.88;nan;3.78;11.96;2015150166
79206;50;17.2;13.4;0;11.1;19.46;2015150168
79207;50;16.56;13;0;11.92;20.06;2015150171
79208;230;23.68;13.84;0;7.62;20.6;2015150173
79209;50;16.84;12.5;0;9.42;17.28;2015150176
79210;230;20.48;12.58;0.32;7.12;16.34;2015150179
79211;98;22.175;11.675;nan;4.225;12.1;2015150187
79212;58;19.04;13.06;nan;4.42;11.78;2015150190
79213;58;19.04;13.06;nan;4.42;11.78;2015150191
79214;240;24.42;12.12;0.14;1.34;8.4;2015150193
79215;230;19.7;12.46;0.04;7;17.72;2015150194
79216;230;23.14;13.36;0;7.44;19.44;2015150199
79241;50;21.7;15.26;0.34;5.96;14.46;2015150353
79242;58;23.36;16.84;0;4.06;11;2015150380
79243;58;23.36;16.84;0;4.06;11;2015150383
79244;50;21.675;15.625;0;6.525;13.975;2015150386
79245;230;19.58;14.76;0;10.22;20.1;2015150401
79246;240;28.2;15.12;0;1.34;8.1;2015150403
79247;58;22.18;16.42;0;3.6;11.84;2015150405
79248;50;19.25;15.1;0;6.4;10.15;2015150406
79249;50;19.25;15.1;0;6.4;10.15;2015150409
79250;58;22.18;16.42;0;3.6;11.84;2015150410
79251;50;22.05;14.9;0;7.2;11.95;2015150413
79252;58;22.92;16.54;0;3.88;12.22;2015150414
79253;230;20.52;15.28;0.16;8.6;17.16;2015150417
79254;98;25.38;14.74;nan;2.96;9.74;2015150419
79255;240;28.54;15.96;0;1.06;7.04;2015150423
79256;240;24.52;17.4;0.1;1;6.6;2015150437
79257;50;21.48;16.7;0.3;5.04;10.94;2015150453
79258;240;24.44;16.7;0.1;1.16;6.98;2015150457
79259;230;20.6;16.02;1.76;4.86;13.28;2015150460
79260;98;26.64;16.62;nan;3.4;10.46;2015150462
79261;50;21.82;16.28;0.54;4.08;10.5;2015150465
79262;50;21.78;15.88;0.38;3.7;10.22;2015150466
79263;58;23.78;17.3;0.16;2.88;9.44;2015150468
79264;58;22.78;16.22;0.16;2.94;9.34;2015150479
79265;98;23.96;13.76;nan;3.06;11.34;2015150481
79291;98;24;14.2;nan;3.38;10.44;2015150601
79292;50;20.94;16.02;0;5.78;9.24;2015150620
79293;98;23.7;14.94;nan;3.32;10.6;2015150623
79294;230;19.76;13.1;0;7.76;20.18;2015150630
79295;50;19.775;12.725;0.04;4.525;11.75;2015150656
79296;98;22.62;9.1;nan;2.16;8;2015150657
79297;230;19.94;13.84;0;3.5;10.06;2015150658
79298;230;19.32;14.08;0.64;6.28;21.84;2015150663
79299;80;17.74;13.22;0;5.68;14.4;2015150673
79300;80;18.98;13.72;0.08;8.06;21.32;2015150679
79301;80;18.98;13.72;0.08;8.06;21.32;2015150680
79302;80;18.98;13.72;0.08;8.06;21.32;2015150681
79303;58;19.7;15.4;nan;5.22;17.6;2015150684
79304;50;14.36;11.42;2.76;11.38;20.08;2015150685
79305;58;16.78;12.8;nan;4.02;12.88;2015150689
79306;728;nan;nan;0.96;nan;nan;2015160032
79308;758;22.68;5.78;0;nan;nan;2015160058
79310;948;24.42;6.14;0;1.56;8.94;2015160062
79312;758;29.82;8.5;0;3.84;10.72;2015160092
79313;808;34.1;16.44;0;3.84;12.74;2015160095
79314;948;31.14;12.64;0;2.18;9.64;2015160098
79315;808;24.06;7.5;0.08;4.22;13.44;2015160109
79316;808;29.76;13.3;0.04;3.04;11.82;2015160118
79340;157;30.54;17.54;0;1.94;6.72;2015170064
79342;157;34.2;19.325;0;1.94;8.775;2015170075
79343;157;32.58;17.32;0;1.76;8.66;2015170076
79344;687;15.68;-1.84;0;1.9;nan;2015180002
79345;782;13.08;4.64;1.72;1.14;6.26;2015180004
79346;3;18.02;10.18;0.02;5.6;11.44;2015180005
79347;567;13.54;1.02;nan;2.6;9.76;2015180007
79348;782;19.62;7.56;0;0.88;5.46;2015180008
79349;782;19.46;6.6;0;0.88;6;2015180010
79350;567;29;6.44;0;2.6;10.16;2015180022
79351;3;21.94;14.74;0.34;4.12;11.28;2015180024
79352;3;25.06;15.42;0;2.6;6.7;2015180033
79353;8;25.68;18.06;0;2.44;8.38;2015180037
79354;567;32.94;12.16;0;3.06;10.5;2015180040
79355;567;31.34;12.14;0.8;2.9;11.76;2015180044
79356;782;nan;nan;0;1.54;12.56;2015180046
79357;687;31.3;14.06;0;nan;nan;2015180047
79360;760;32.74;16.9;0;2.38;9.12;2015180058
79361;760;32.98;17.08;0;2.44;9.22;2015180060
79362;1092;36.2;15.36666667;0;2.233333333;9.666666667;2015180065
79363;782;39.68;22.24;0;0.94;8.62;2015180071
79364;760;38.5;21.275;0;2.225;8.8;2015180072
79365;687;40.36;20.78;0;2.2;nan;2015180074
79390;1030;32.88;11.62;0.02;1.38;8;2015190198
79391;1030;33.9;12.72;0;1.78;9.84;2015190203
79392;1030;32.64;13.14;0;2.22;9.9;2015190210
79393;1030;34.125;13.85;0;2.95;10.625;2015190219
79394;639;38.34;16.96;0;nan;nan;2015190221
79395;1030;35.3;12.76;0;2.34;9.4;2015190228
79396;1005;34.06;13.04;nan;nan;nan;2015190241
79397;639;39.32;15.42;0;nan;nan;2015190247
79398;639;36.66;16.92;0;nan;nan;2015190268
79399;721;35.66;19.56;0;2.56;9.76;2015190278
79400;1798;23.78;13.72;0;2.62;13.18;2015190280
79401;1030;32.16;14.88;0;2.28;10.08;2015190283
79402;808;36.24;21.36;0.32;4.24;12.24;2015190286
79403;639;36.28;15.48;0;nan;nan;2015190287
79404;808;34.94;19.98;0.44;4.18;12.3;2015190297
79405;928;33.86;15.08;0.08;nan;nan;2015190301
79406;1004;23.74;12.76;nan;1.46;10.66;2015190361
79407;1030;24.52;6.78;0;1.84;9.62;2015190405
79408;607;14.22;-1.64;0;1.28;6.14;2015190478
79409;251;16.1;8.82;0;4.74;13.5;2015200003
79410;12;nan;nan;0;3.74;10.62;2015200005
79411;42;26.52;11.82;0;3.66;12.58;2015200007
79412;251;16.68;10.04;10.1;3.84;11.02;2015200009
79413;42;29.88;15.22;0;3;11.38;2015200017
79414;420;31.58;16.32;0.96;1.12;10.62;2015200019
79440;572;33.64;17.84;0;2.62;12.82;2015210067
79441;572;38.68;22.36;0;2.78;12.56;2015210074
79442;381;39.02;18.38;0;4;11.95;2015210075
79443;572;38.68;22.36;0;2.78;12.56;2015210076
79444;2;32;20.2;0;3.66;9.9;2015210077
79447;572;35.58;20.42;0.28;3.1;14.06;2015210089
79448;2;34.02;22.08;0;3.6;10.44;2015210091
79449;572;36.46;21.88;0;3.5;14.64;2015210092
79450;572;35.46;20.52;0;4.12;15.76;2015210094
79452;2;33.42;20.26;0;3.62;11.44;2015210096
79453;572;35.02;19.94;0;3.94;14.88;2015210098
79455;572;34.54;19.18;0;4.12;13.44;2015210100
79456;2;31.1;21.28;0.08;2.06;8;2015210106
79457;572;29.36;14.88;0;4.16;16.22;2015210108
79458;19;30.46;18.28;0;4.18;11.06;2015210111
79459;572;31.84;18.74;0;2.44;11.88;2015210114
79460;19;29.28;16.92;0;3.56;9.62;2015210120
79461;572;29.26;16.26;0;2.6;11.32;2015210124
79462;572;28.38;15.6;0.96;2.4;9.66;2015210128
79463;2;26.62;16.96;0.3;2.28;6.88;2015210130
79464;185;11.78;-1;nan;1.98;6.06;2015220007
79465;823;13.44;2.08;0;2.5;15.9;2015220014
79466;546;17.6;4.18;0;5.5;13.56;2015220015
79491;862;25.12;10.34;0;nan;nan;2015230016
79492;770;31.02;14.04;0;1.84;7.68;2015230024
79493;770;25.54;10.66;0;3.66;12.62;2015230032
79494;770;25.54;10.66;0;3.66;12.62;2015230033
79495;782;nan;nan;0;0.94;6.66;2015230034
79496;770;33.1;16.02;0.12;1.86;10.06;2015230039
79497;202;32.04;17.02;0.06;3.56;11.22;2015230049
79498;770;23.3;11.26;2.4;2.44;10.44;2015230050
79500;770;35.04;17.94;0.04;2.58;10.44;2015230056
79501;770;38.1;19.14;0;1.78;7.92;2015230061
79502;770;38.1;19.14;0;1.78;7.92;2015230062
79503;202;40.9;18.76;0;2.56;9.42;2015230064
79504;782;39.68;22.24;0;0.94;8.62;2015230067
79505;782;39.68;22.24;0;0.94;8.62;2015230068
79506;782;41.1;23.88;0;0.84;10.34;2015230071
79507;782;41.1;23.88;0;0.84;10.34;2015230072
79508;770;42.02;23.32;0;2.06;11.28;2015230074
79509;580;40.28;23.14;0;2.42;12.92;2015230075
79511;202;39.86;18.84;0;2.56;9.3;2015230080
79512;202;39.86;18.84;0;2.56;9.3;2015230081
79513;782;40.4;24.38;0;1.28;7.1;2015230085
79514;782;40.4;24.38;0;1.28;7.1;2015230087
79515;580;37.4;24.26;0;2.82;11.6;2015230091
79516;202;39.68;19.98;0;2.28;8.66;2015230095
79537;336;11.48;4.34;nan;2.5;9.6;2015240012
79538;1530;nan;nan;nan;3.625;12.425;2015240024
79539;1530;nan;nan;nan;3.8;10.53333333;2015240027
79540;840;16.18;1.64;0.68;2.22;8.06;2015240028
79541;534;20.32;0.64;0;1.76;6.78;2015240030
79542;1530;nan;nan;nan;4.15;10.25;2015240031
79543;1530;nan;nan;nan;4.15;10.25;2015240032
79544;1480;7.3;0.14;0.8;2.78;9.9;2015240033
79545;840;18.5;1.26;0;2.14;7.56;2015240034
79546;912;19.1;-3.82;0;1.94;6.28;2015240036
79547;534;22.04;0.48;0;1.6;5.84;2015240038
79548;1020;14.7;-2.12;0;1.96;6.78;2015240039
79549;1480;10.975;3.7;0;2.26;8.7;2015240041
79550;534;23.82;1.34;0;0.98;4.4;2015240044
79551;1020;19.02;-0.54;0;1.94;6.1;2015240045
79552;534;23.82;1.34;0;0.98;4.4;2015240046
79553;534;23.82;1.34;0;0.98;4.4;2015240047
79554;534;23.74;2;0;0.92;4.08;2015240048
79555;534;23.74;2;0;0.92;4.08;2015240049
79556;840;19.76;2.5;0;2.2;8.06;2015240050
79557;534;22.8;2.62;0;1.14;5.42;2015240052
79558;534;22.8;2.62;0;1.14;5.42;2015240053
79559;534;22.8;2.62;0;1.14;5.42;2015240054
79561;912;16.06;-0.74;0;3.04;8.96;2015240057
79583;840;19.46;3.92;0;2.36;8.5;2015240101
79584;534;24.42;5.74;0;1.88;8.4;2015240105
79587;534;25.4;5.62;0;1.76;8.3;2015240109
79590;534;25.4;5.62;0;1.76;8.3;2015240113
79591;534;24.64;4.46;0;1.98;8.4;2015240116
79592;534;24.64;4.46;0;1.98;8.4;2015240118
79598;445;19.66;3.28;0;1.34;7.26;2015240126
79601;445;19.7;4.42;1.78;1.28;6.6;2015240137
79602;534;19.66;8.44;nan;2.66;8.66;2015240140
79603;445;19.88;6.26;1.8;1.2;5.8;2015240141
79604;534;20.02;7.88;3.8;1.88;7.5;2015240143
79606;1510;11.22;1.24;1.44;2.98;12.6;2015240151
79607;840;21.84;7.08;3.36;2.28;10.06;2015240152
79608;1480;22.6;11.4;0;4.4;13.6;2015240160
79609;912;21.2;4.64;0;nan;nan;2015240163
79610;912;20.8;4.88;0;nan;nan;2015240166
79611;1480;7.06;0.74;3.64;3.16;12.32;2015240170
79612;912;18.2;3.88;0;nan;nan;2015240171
79631;1530;21.86;9.36;0;3.84;10.66;2015240224
79632;1480;23.86;12;0;1.12;7.88;2015240227
79633;1480;25.25;12.025;0;1.55;8.55;2015240230
79634;534;34.18;16.88;0;2.08;7.84;2015240231
79635;1530;23.84;11.32;0;4.38;12.9;2015240232
79638;1530;22.34;10.04;0;3.92;12.18;2015240237
79639;1530;22.34;10.04;0;3.92;12.18;2015240238
79640;1530;22.34;10.04;0;3.92;12.18;2015240239
79642;1020;29;10.28;0;2.46;10.22;2015240242
79645;1530;23.68;9.38;0;4.2;11.44;2015240245
79646;445;27.06;12.42;0;1.66;8.9;2015240247
79647;1530;23.72;10.52;0;4.26;10.42;2015240248
79648;534;34.84;16.16;0;2.48;8.44;2015240249
79649;1530;23.9;11.28;0;4.44;10.8;2015240251
79650;1530;24.04;12.38;0;4.44;9.58;2015240252
79651;127;24.06;16.54;0.02;2.28;9.02;2015240254
79652;840;30.12;12.96;3.6;2.66;12;2015240256
79653;1530;24.2;11.92;0.16;3.34;10.04;2015240258
79654;1530;24.2;11.92;0.16;3.34;10.04;2015240259
79655;1530;22.5;10.98;0.6;3.54;10.16;2015240262
79656;534;32.24;17.46;nan;2.48;9.6;2015240264
79657;1530;22.5;10.98;0.6;3.54;10.16;2015240265
79679;1530;20.2;7.3;0.12;4.633333333;nan;2015240318
79680;336;23.26;13.96;0.52;2.3;7.06;2015240319
79681;1480;14.62;7.68;0.84;2.28;9.06;2015240324
79682;1530;12.92;7.04;2.12;5;13.1;2015240325
79683;912;27.5;9.94;0;2.84;11.5;2015240329
79684;1530;18.5;8.2;0.16;4.3;9.4;2015240330
79685;1530;18.5;8.2;0.16;4.3;9.4;2015240331
79686;1530;18.5;8.2;0.16;4.3;9.4;2015240333
79687;1530;18.5;8.2;0.16;4.3;9.4;2015240335
79688;336;24;14.7;0.18;1.86;7.22;2015240336
79689;1530;20.58;9.22;0;3.966666667;9.4;2015240337
79690;1480;18.68;10.16;0.18;2.06;8.46;2015240338
79691;534;31.72;13.48;nan;1.8;7.28;2015240339
79692;1480;20.1;9.94;2.52;2.06;9.36;2015240340
79693;127;23.34;14.88;3;2.1;7.76;2015240344
79694;1530;21.68;8.74;1;3.966666667;13.85;2015240346
79695;912;25.88;11.96;nan;nan;nan;2015240349
79696;1530;17.72;7.6;2.92;4.025;21.5;2015240353
79697;336;26.18;14.24;nan;2.74;12.18;2015240355
79698;534;25.04;14.3;0.12;2.5;9.22;2015240356
79699;534;31.34;16.44;1.32;2;8.64;2015240366
79700;1530;21.72;12.32;1.16;5.04;16.525;2015240368
79701;1530;14.58;5.52;0;3.6;8.6;2015240385
79702;1480;12.44;6.38;0.7;1.28;5.28;2015240386
79703;1530;16.58;6.5;0;3;9.066666667;2015240387
79729;534;21.8;6.18;1.68;1.04;5.98;2015240434
79730;534;21.46;8.04;6.08;1.54;9.22;2015240436
79731;1530;11.64;4.34;15.44;5.28;18.1;2015240437
79732;534;19.34;6.9;5.36;1.9;7.06;2015240438
79733;1530;14.12;4.44;0;1.8;4.733333333;2015240440
79734;127;17.88;10;nan;1.78;7.82;2015240441
79735;534;13.36;4.14;0.04;0.58;3;2015240442
79736;336;19.78;9.68;nan;1.5;4.633333333;2015240444
79737;534;11.62;2.4;0;0.78;4.16;2015240445
79738;336;16.68;7.62;0;1.7;6.16;2015240446
79739;534;8.48;1.86;0.88;0.62;3.52;2015240447
79740;534;8.48;1.86;0.88;0.62;3.52;2015240448
79741;534;8.48;1.86;0.88;0.62;3.52;2015240450
79742;534;8.48;1.86;0.88;0.62;3.52;2015240451
79743;677;14.7;-1.325;0;nan;nan;2015250028
79744;1703;10.12;-1.12;0.04;2.48;12.6;2015250029
79745;388;nan;nan;3.06;1.88;10.9;2015250034
79746;388;20.725;3.825;0;1.88;8.16;2015250038
79747;677;14.8;-1.92;0;nan;nan;2015250042
79748;388;nan;nan;0;1.266666667;8.966666667;2015250043
79750;388;32.6;12.25;0.04;2.06;10.28;2015250048
79751;807;24.08;12.96;0.08;3.28;11.18;2015250049
79752;388;31;13.2;0;1.68;9.525;2015250052
79753;807;35.72;19.8;0;3.46;11.08;2015250054
79780;353;31;16.06;nan;2.94;9.04;2015260047
79781;353;29.64;14.28;0.16;3.35;10.16;2015260052
79782;353;26.04;11.1;nan;2.32;7.82;2015260053
79783;820;19.04;6.28;0.18;1.54;6.9;2015260057
79784;353;11.66;1.34;0;0.62;3.88;2015260058
79785;445;12.68;0.72;0.04;0.88;4;2015270005
79786;840;19.94;2.28;0;2.08;7.56;2015270010
79787;370;17.22;4.74;nan;1.88;9.34;2015270011
79788;445;16.88;1.9;0.42;1.12;5.82;2015270012
79789;370;16.64;5.64;0;3.6;14.04;2015270019
79790;370;16.88;8.14;nan;2.66;8.96;2015270023
79791;80;14.22;10.34;0;8.94;19;2015270025
79792;98;17.94;7.42;nan;3.42;10.74;2015270028
79793;445;19.2;3.62;0;1.34;7.1;2015270030
79794;445;19.66;3.28;0;1.34;7.26;2015270033
79795;445;19.66;3.28;0;1.34;7.26;2015270034
79796;445;19.74;3.44;0;1.4;7.6;2015270035
79797;445;19.74;3.44;0;1.4;7.6;2015270036
79798;445;19.74;3.44;0;1.4;7.6;2015270037
79799;80;13.1;9.94;0;11.26;22.22;2015270039
79800;445;19.12;3.68;0;1.52;7.78;2015270041
79801;445;19.7;4.42;1.78;1.28;6.6;2015270046
79802;98;20.86;13.08;nan;5;12.16;2015270057
79803;445;21.94;8.26;0.06;1.82;7.26;2015270065
79804;840;27.46;13.22;0.04;1.94;7.78;2015270092
79827;80;25.26;17.82;0;5.38;14.62;2015270220
79828;445;28.66;14.96;nan;2.06;8.1;2015270221
79829;445;29.52;14.1;nan;1.72;7.48;2015270224
79830;445;29.52;14.1;nan;1.72;7.48;2015270225
79831;445;27.64;11.72;0.16;1.5;7.6;2015270242
79832;840;27.08;11.96;0;2.56;9.84;2015270245
79833;370;26.56;13.12;0.78;3.62;9.96;2015270246
79834;445;27.1;10.5;nan;2.06;8.76;2015270250
79835;445;26.84;10.28;nan;2.22;8.92;2015270255
79836;445;26.84;10.28;nan;2.22;8.92;2015270256
79837;445;25.96;10.34;nan;2.56;9.36;2015270258
79838;80;22.02;16.8;1.52;10.12;17.54;2015270259
79839;370;25.38;14.12;nan;2.96;9.1;2015270282
79840;80;19.82;16.34;0.84;10.76;21.84;2015270285
79842;98;24.46;14.92;nan;2.68;8.2;2015270294
79843;445;26.74;9.2;nan;1.56;7.56;2015270302
79844;445;28.64;10.08;nan;1.78;7.9;2015270311
